phc_id,medicine_name,forecast_date,forecast_daily_consumption,projected_stock,reorder_level,predicted_days_to_stockout
PHC_006,Iron Folic Acid Tablets,2026-06-30,4.1,437.9,60,
PHC_006,Iron Folic Acid Tablets,2026-07-01,4.2,433.7,60,
PHC_006,Iron Folic Acid Tablets,2026-07-02,4.2,429.5,60,
PHC_006,Iron Folic Acid Tablets,2026-07-03,4.2,425.2,60,
PHC_006,Iron Folic Acid Tablets,2026-07-04,4.2,421.0,60,
PHC_006,Iron Folic Acid Tablets,2026-07-05,4.2,416.8,60,
PHC_006,Iron Folic Acid Tablets,2026-07-06,4.2,412.6,60,
PHC_006,Iron Folic Acid Tablets,2026-07-07,4.2,408.4,60,
PHC_006,Iron Folic Acid Tablets,2026-07-08,4.2,404.1,60,
PHC_006,Iron Folic Acid Tablets,2026-07-09,4.2,399.9,60,
PHC_006,Iron Folic Acid Tablets,2026-07-10,4.2,395.7,60,
PHC_006,Iron Folic Acid Tablets,2026-07-11,4.2,391.5,60,
PHC_006,Iron Folic Acid Tablets,2026-07-12,4.2,387.3,60,
PHC_006,Iron Folic Acid Tablets,2026-07-13,4.2,383.1,60,
PHC_006,Measles Vaccine,2026-06-30,0.9,64.1,12,
PHC_006,Measles Vaccine,2026-07-01,0.9,63.2,12,
PHC_006,Measles Vaccine,2026-07-02,1.1,62.1,12,
PHC_006,Measles Vaccine,2026-07-03,1.1,61.0,12,
PHC_006,Measles Vaccine,2026-07-04,1.1,59.9,12,
PHC_006,Measles Vaccine,2026-07-05,1.1,58.8,12,
PHC_006,Measles Vaccine,2026-07-06,1.1,57.7,12,
PHC_006,Measles Vaccine,2026-07-07,1.1,56.6,12,
PHC_006,Measles Vaccine,2026-07-08,1.1,55.5,12,
PHC_006,Measles Vaccine,2026-07-09,1.1,54.3,12,
PHC_006,Measles Vaccine,2026-07-10,1.1,53.2,12,
PHC_006,Measles Vaccine,2026-07-11,1.1,52.1,12,
PHC_006,Measles Vaccine,2026-07-12,1.1,51.0,12,
PHC_006,Measles Vaccine,2026-07-13,1.1,49.8,12,
PHC_006,ORS + Zinc combo,2026-06-30,4.1,89.9,30,
PHC_006,ORS + Zinc combo,2026-07-01,4.6,85.4,30,
PHC_006,ORS + Zinc combo,2026-07-02,5.2,80.1,30,
PHC_006,ORS + Zinc combo,2026-07-03,4.9,75.3,30,
PHC_006,ORS + Zinc combo,2026-07-04,4.9,70.4,30,
PHC_006,ORS + Zinc combo,2026-07-05,4.9,65.5,30,
PHC_006,ORS + Zinc combo,2026-07-06,4.9,60.6,30,
PHC_006,ORS + Zinc combo,2026-07-07,4.9,55.6,30,
PHC_006,ORS + Zinc combo,2026-07-08,4.9,50.7,30,
PHC_006,ORS + Zinc combo,2026-07-09,4.9,45.8,30,
PHC_006,ORS + Zinc combo,2026-07-10,4.9,40.9,30,
PHC_006,ORS + Zinc combo,2026-07-11,4.9,36.0,30,
PHC_006,ORS + Zinc combo,2026-07-12,4.9,31.1,30,
PHC_006,ORS + Zinc combo,2026-07-13,4.9,26.2,30,
PHC_006,ORS Sachets,2026-06-30,6.2,423.8,100,
PHC_006,ORS Sachets,2026-07-01,6.2,417.6,100,
PHC_006,ORS Sachets,2026-07-02,6.2,411.4,100,
PHC_006,ORS Sachets,2026-07-03,6.2,405.2,100,
PHC_006,ORS Sachets,2026-07-04,6.2,398.9,100,
PHC_006,ORS Sachets,2026-07-05,6.2,392.7,100,
PHC_006,ORS Sachets,2026-07-06,6.2,386.5,100,
PHC_006,ORS Sachets,2026-07-07,6.2,380.3,100,
PHC_006,ORS Sachets,2026-07-08,6.2,374.1,100,
PHC_006,ORS Sachets,2026-07-09,6.2,367.9,100,
PHC_006,ORS Sachets,2026-07-10,6.2,361.7,100,
PHC_006,ORS Sachets,2026-07-11,6.2,355.5,100,
PHC_006,ORS Sachets,2026-07-12,6.2,349.3,100,
PHC_006,ORS Sachets,2026-07-13,6.2,343.1,100,
PHC_006,Paracetamol 500mg,2026-06-30,3.5,449.5,50,
PHC_006,Paracetamol 500mg,2026-07-01,3.6,445.9,50,
PHC_006,Paracetamol 500mg,2026-07-02,3.6,442.3,50,
PHC_006,Paracetamol 500mg,2026-07-03,3.6,438.8,50,
PHC_006,Paracetamol 500mg,2026-07-04,3.6,435.2,50,
PHC_006,Paracetamol 500mg,2026-07-05,3.6,431.7,50,
PHC_006,Paracetamol 500mg,2026-07-06,3.6,428.1,50,
PHC_006,Paracetamol 500mg,2026-07-07,3.6,424.5,50,
PHC_006,Paracetamol 500mg,2026-07-08,3.6,421.0,50,
PHC_006,Paracetamol 500mg,2026-07-09,3.6,417.4,50,
PHC_006,Paracetamol 500mg,2026-07-10,3.6,413.9,50,
PHC_006,Paracetamol 500mg,2026-07-11,3.6,410.3,50,
PHC_006,Paracetamol 500mg,2026-07-12,3.6,406.8,50,
PHC_006,Paracetamol 500mg,2026-07-13,3.6,403.2,50,
PHC_007,ASHA Delivery Kit,2026-06-30,0.9,45.1,10,
PHC_007,ASHA Delivery Kit,2026-07-01,0.8,44.4,10,
PHC_007,ASHA Delivery Kit,2026-07-02,0.8,43.6,10,
PHC_007,ASHA Delivery Kit,2026-07-03,0.8,42.8,10,
PHC_007,ASHA Delivery Kit,2026-07-04,0.8,42.0,10,
PHC_007,ASHA Delivery Kit,2026-07-05,0.8,41.2,10,
PHC_007,ASHA Delivery Kit,2026-07-06,0.8,40.4,10,
PHC_007,ASHA Delivery Kit,2026-07-07,0.8,39.6,10,
PHC_007,ASHA Delivery Kit,2026-07-08,0.8,38.8,10,
PHC_007,ASHA Delivery Kit,2026-07-09,0.8,38.1,10,
PHC_007,ASHA Delivery Kit,2026-07-10,0.8,37.3,10,
PHC_007,ASHA Delivery Kit,2026-07-11,0.8,36.5,10,
PHC_007,ASHA Delivery Kit,2026-07-12,0.8,35.7,10,
PHC_007,ASHA Delivery Kit,2026-07-13,0.8,34.9,10,
PHC_007,Amoxicillin 250mg,2026-06-30,2.9,341.1,40,
PHC_007,Amoxicillin 250mg,2026-07-01,2.9,338.2,40,
PHC_007,Amoxicillin 250mg,2026-07-02,3.0,335.2,40,
PHC_007,Amoxicillin 250mg,2026-07-03,3.0,332.2,40,
PHC_007,Amoxicillin 250mg,2026-07-04,3.0,329.3,40,
PHC_007,Amoxicillin 250mg,2026-07-05,3.0,326.3,40,
PHC_007,Amoxicillin 250mg,2026-07-06,3.0,323.4,40,
PHC_007,Amoxicillin 250mg,2026-07-07,3.0,320.4,40,
PHC_007,Amoxicillin 250mg,2026-07-08,3.0,317.5,40,
PHC_007,Amoxicillin 250mg,2026-07-09,3.0,314.5,40,
PHC_007,Amoxicillin 250mg,2026-07-10,3.0,311.6,40,
PHC_007,Amoxicillin 250mg,2026-07-11,3.0,308.6,40,
PHC_007,Amoxicillin 250mg,2026-07-12,3.0,305.6,40,
PHC_007,Amoxicillin 250mg,2026-07-13,3.0,302.7,40,
PHC_007,Anti-Rabies Vaccine,2026-06-30,0.6,83.4,8,
PHC_007,Anti-Rabies Vaccine,2026-07-01,0.6,82.7,8,
PHC_007,Anti-Rabies Vaccine,2026-07-02,0.6,82.1,8,
PHC_007,Anti-Rabies Vaccine,2026-07-03,0.6,81.5,8,
PHC_007,Anti-Rabies Vaccine,2026-07-04,0.6,80.8,8,
PHC_007,Anti-Rabies Vaccine,2026-07-05,0.6,80.2,8,
PHC_007,Anti-Rabies Vaccine,2026-07-06,0.6,79.5,8,
PHC_007,Anti-Rabies Vaccine,2026-07-07,0.6,78.9,8,
PHC_007,Anti-Rabies Vaccine,2026-07-08,0.6,78.3,8,
PHC_007,Anti-Rabies Vaccine,2026-07-09,0.6,77.6,8,
PHC_007,Anti-Rabies Vaccine,2026-07-10,0.6,77.0,8,
PHC_007,Anti-Rabies Vaccine,2026-07-11,0.6,76.3,8,
PHC_007,Anti-Rabies Vaccine,2026-07-12,0.6,75.7,8,
PHC_007,Anti-Rabies Vaccine,2026-07-13,0.6,75.1,8,
PHC_007,Antihypertensive (Amlodipine),2026-06-30,2.7,39.3,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-01,2.5,36.8,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-02,2.5,34.2,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-03,2.6,31.7,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-04,2.6,29.1,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-05,2.6,26.6,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-06,2.6,24.0,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-07,2.6,21.4,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-08,2.6,18.9,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-09,2.6,16.3,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-10,2.6,13.8,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-11,2.6,11.2,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-12,2.6,8.7,25,
PHC_007,Antihypertensive (Amlodipine),2026-07-13,2.6,6.1,25,
PHC_007,Insulin (vial),2026-06-30,1.3,5.7,15,4.0
PHC_007,Insulin (vial),2026-07-01,1.6,4.1,15,4.0
PHC_007,Insulin (vial),2026-07-02,2.3,1.9,15,4.0
PHC_007,Insulin (vial),2026-07-03,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-04,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-05,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-06,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-07,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-08,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-09,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-10,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-11,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-12,2.0,0.0,15,4.0
PHC_007,Insulin (vial),2026-07-13,2.0,0.0,15,4.0
PHC_007,Iron Folic Acid Tablets,2026-06-30,4.9,570.1,60,
PHC_007,Iron Folic Acid Tablets,2026-07-01,4.6,565.6,60,
PHC_007,Iron Folic Acid Tablets,2026-07-02,4.4,561.1,60,
PHC_007,Iron Folic Acid Tablets,2026-07-03,4.5,556.7,60,
PHC_007,Iron Folic Acid Tablets,2026-07-04,4.5,552.2,60,
PHC_007,Iron Folic Acid Tablets,2026-07-05,4.5,547.7,60,
PHC_007,Iron Folic Acid Tablets,2026-07-06,4.5,543.3,60,
PHC_007,Iron Folic Acid Tablets,2026-07-07,4.5,538.8,60,
PHC_007,Iron Folic Acid Tablets,2026-07-08,4.5,534.3,60,
PHC_007,Iron Folic Acid Tablets,2026-07-09,4.5,529.9,60,
PHC_007,Iron Folic Acid Tablets,2026-07-10,4.5,525.4,60,
PHC_007,Iron Folic Acid Tablets,2026-07-11,4.5,520.9,60,
PHC_007,Iron Folic Acid Tablets,2026-07-12,4.5,516.4,60,
PHC_007,Iron Folic Acid Tablets,2026-07-13,4.5,512.0,60,
PHC_007,Measles Vaccine,2026-06-30,0.9,76.1,12,
PHC_007,Measles Vaccine,2026-07-01,0.9,75.1,12,
PHC_007,Measles Vaccine,2026-07-02,0.9,74.2,12,
PHC_007,Measles Vaccine,2026-07-03,0.9,73.3,12,
PHC_007,Measles Vaccine,2026-07-04,0.9,72.3,12,
PHC_007,Measles Vaccine,2026-07-05,0.9,71.4,12,
PHC_007,Measles Vaccine,2026-07-06,0.9,70.4,12,
PHC_007,Measles Vaccine,2026-07-07,0.9,69.5,12,
PHC_007,Measles Vaccine,2026-07-08,0.9,68.5,12,
PHC_007,Measles Vaccine,2026-07-09,0.9,67.6,12,
PHC_007,Measles Vaccine,2026-07-10,0.9,66.7,12,
PHC_007,Measles Vaccine,2026-07-11,0.9,65.7,12,
PHC_007,Measles Vaccine,2026-07-12,0.9,64.8,12,
PHC_007,Measles Vaccine,2026-07-13,0.9,63.8,12,
PHC_007,ORS + Zinc combo,2026-06-30,2.7,200.3,30,
PHC_007,ORS + Zinc combo,2026-07-01,2.8,197.5,30,
PHC_007,ORS + Zinc combo,2026-07-02,2.7,194.8,30,
PHC_007,ORS + Zinc combo,2026-07-03,2.7,192.1,30,
PHC_007,ORS + Zinc combo,2026-07-04,2.7,189.4,30,
PHC_007,ORS + Zinc combo,2026-07-05,2.7,186.7,30,
PHC_007,ORS + Zinc combo,2026-07-06,2.7,184.0,30,
PHC_007,ORS + Zinc combo,2026-07-07,2.7,181.3,30,
PHC_007,ORS + Zinc combo,2026-07-08,2.7,178.6,30,
PHC_007,ORS + Zinc combo,2026-07-09,2.7,175.9,30,
PHC_007,ORS + Zinc combo,2026-07-10,2.7,173.2,30,
PHC_007,ORS + Zinc combo,2026-07-11,2.7,170.5,30,
PHC_007,ORS + Zinc combo,2026-07-12,2.7,167.8,30,
PHC_007,ORS + Zinc combo,2026-07-13,2.7,165.1,30,
PHC_007,ORS Sachets,2026-06-30,10.3,53.7,100,6.0
PHC_007,ORS Sachets,2026-07-01,10.5,43.2,100,6.0
PHC_007,ORS Sachets,2026-07-02,10.9,32.3,100,6.0
PHC_007,ORS Sachets,2026-07-03,10.9,21.3,100,6.0
PHC_007,ORS Sachets,2026-07-04,11.0,10.4,100,6.0
PHC_007,ORS Sachets,2026-07-05,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-06,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-07,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-08,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-09,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-10,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-11,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-12,11.0,0.0,100,6.0
PHC_007,ORS Sachets,2026-07-13,11.0,0.0,100,6.0
PHC_007,Paracetamol 500mg,2026-06-30,3.5,271.5,50,
PHC_007,Paracetamol 500mg,2026-07-01,3.6,267.9,50,
PHC_007,Paracetamol 500mg,2026-07-02,3.6,264.3,50,
PHC_007,Paracetamol 500mg,2026-07-03,3.6,260.6,50,
PHC_007,Paracetamol 500mg,2026-07-04,3.7,257.0,50,
PHC_007,Paracetamol 500mg,2026-07-05,3.7,253.3,50,
PHC_007,Paracetamol 500mg,2026-07-06,3.7,249.6,50,
PHC_007,Paracetamol 500mg,2026-07-07,3.7,246.0,50,
PHC_007,Paracetamol 500mg,2026-07-08,3.7,242.3,50,
PHC_007,Paracetamol 500mg,2026-07-09,3.7,238.7,50,
PHC_007,Paracetamol 500mg,2026-07-10,3.7,235.0,50,
PHC_007,Paracetamol 500mg,2026-07-11,3.7,231.3,50,
PHC_007,Paracetamol 500mg,2026-07-12,3.7,227.7,50,
PHC_007,Paracetamol 500mg,2026-07-13,3.7,224.0,50,
PHC_008,ASHA Delivery Kit,2026-06-30,1.1,27.9,10,
PHC_008,ASHA Delivery Kit,2026-07-01,1.1,26.7,10,
PHC_008,ASHA Delivery Kit,2026-07-02,1.1,25.6,10,
PHC_008,ASHA Delivery Kit,2026-07-03,1.1,24.5,10,
PHC_008,ASHA Delivery Kit,2026-07-04,1.1,23.4,10,
PHC_008,ASHA Delivery Kit,2026-07-05,1.1,22.3,10,
PHC_008,ASHA Delivery Kit,2026-07-06,1.1,21.1,10,
PHC_008,ASHA Delivery Kit,2026-07-07,1.1,20.0,10,
PHC_008,ASHA Delivery Kit,2026-07-08,1.1,18.9,10,
PHC_008,ASHA Delivery Kit,2026-07-09,1.1,17.8,10,
PHC_008,ASHA Delivery Kit,2026-07-10,1.1,16.7,10,
PHC_008,ASHA Delivery Kit,2026-07-11,1.1,15.5,10,
PHC_008,ASHA Delivery Kit,2026-07-12,1.1,14.4,10,
PHC_008,ASHA Delivery Kit,2026-07-13,1.1,13.3,10,
PHC_008,Amoxicillin 250mg,2026-06-30,3.0,218.0,40,
PHC_008,Amoxicillin 250mg,2026-07-01,2.9,215.1,40,
PHC_008,Amoxicillin 250mg,2026-07-02,2.9,212.2,40,
PHC_008,Amoxicillin 250mg,2026-07-03,2.9,209.2,40,
PHC_008,Amoxicillin 250mg,2026-07-04,2.9,206.3,40,
PHC_008,Amoxicillin 250mg,2026-07-05,2.9,203.4,40,
PHC_008,Amoxicillin 250mg,2026-07-06,2.9,200.4,40,
PHC_008,Amoxicillin 250mg,2026-07-07,2.9,197.5,40,
PHC_008,Amoxicillin 250mg,2026-07-08,2.9,194.6,40,
PHC_008,Amoxicillin 250mg,2026-07-09,2.9,191.7,40,
PHC_008,Amoxicillin 250mg,2026-07-10,2.9,188.7,40,
PHC_008,Amoxicillin 250mg,2026-07-11,2.9,185.8,40,
PHC_008,Amoxicillin 250mg,2026-07-12,2.9,182.9,40,
PHC_008,Amoxicillin 250mg,2026-07-13,2.9,179.9,40,
PHC_008,Anti-Rabies Vaccine,2026-06-30,0.8,30.2,8,
PHC_008,Anti-Rabies Vaccine,2026-07-01,0.6,29.6,8,
PHC_008,Anti-Rabies Vaccine,2026-07-02,0.7,28.9,8,
PHC_008,Anti-Rabies Vaccine,2026-07-03,0.7,28.1,8,
PHC_008,Anti-Rabies Vaccine,2026-07-04,0.7,27.4,8,
PHC_008,Anti-Rabies Vaccine,2026-07-05,0.7,26.7,8,
PHC_008,Anti-Rabies Vaccine,2026-07-06,0.7,26.0,8,
PHC_008,Anti-Rabies Vaccine,2026-07-07,0.7,25.2,8,
PHC_008,Anti-Rabies Vaccine,2026-07-08,0.7,24.5,8,
PHC_008,Anti-Rabies Vaccine,2026-07-09,0.7,23.8,8,
PHC_008,Anti-Rabies Vaccine,2026-07-10,0.7,23.0,8,
PHC_008,Anti-Rabies Vaccine,2026-07-11,0.7,22.3,8,
PHC_008,Anti-Rabies Vaccine,2026-07-12,0.7,21.6,8,
PHC_008,Anti-Rabies Vaccine,2026-07-13,0.7,20.8,8,
PHC_008,Antihypertensive (Amlodipine),2026-06-30,1.9,106.1,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-01,2.0,104.1,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-02,2.0,102.1,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-03,2.0,100.1,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-04,2.0,98.2,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-05,2.0,96.2,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-06,2.0,94.2,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-07,2.0,92.2,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-08,2.0,90.3,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-09,2.0,88.3,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-10,2.0,86.3,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-11,2.0,84.3,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-12,2.0,82.4,25,
PHC_008,Antihypertensive (Amlodipine),2026-07-13,2.0,80.4,25,
PHC_008,Insulin (vial),2026-06-30,1.5,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-01,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-02,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-03,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-04,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-05,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-06,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-07,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-08,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-09,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-10,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-11,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-12,1.6,0.0,15,1.0
PHC_008,Insulin (vial),2026-07-13,1.6,0.0,15,1.0
PHC_008,Iron Folic Acid Tablets,2026-06-30,5.3,289.7,60,
PHC_008,Iron Folic Acid Tablets,2026-07-01,4.6,285.2,60,
PHC_008,Iron Folic Acid Tablets,2026-07-02,4.4,280.7,60,
PHC_008,Iron Folic Acid Tablets,2026-07-03,4.7,276.1,60,
PHC_008,Iron Folic Acid Tablets,2026-07-04,4.6,271.4,60,
PHC_008,Iron Folic Acid Tablets,2026-07-05,4.6,266.8,60,
PHC_008,Iron Folic Acid Tablets,2026-07-06,4.6,262.2,60,
PHC_008,Iron Folic Acid Tablets,2026-07-07,4.6,257.6,60,
PHC_008,Iron Folic Acid Tablets,2026-07-08,4.6,253.0,60,
PHC_008,Iron Folic Acid Tablets,2026-07-09,4.6,248.4,60,
PHC_008,Iron Folic Acid Tablets,2026-07-10,4.6,243.8,60,
PHC_008,Iron Folic Acid Tablets,2026-07-11,4.6,239.2,60,
PHC_008,Iron Folic Acid Tablets,2026-07-12,4.6,234.6,60,
PHC_008,Iron Folic Acid Tablets,2026-07-13,4.6,230.0,60,
PHC_008,Measles Vaccine,2026-06-30,0.9,71.1,12,
PHC_008,Measles Vaccine,2026-07-01,0.9,70.3,12,
PHC_008,Measles Vaccine,2026-07-02,0.9,69.4,12,
PHC_008,Measles Vaccine,2026-07-03,0.9,68.5,12,
PHC_008,Measles Vaccine,2026-07-04,0.9,67.6,12,
PHC_008,Measles Vaccine,2026-07-05,0.9,66.8,12,
PHC_008,Measles Vaccine,2026-07-06,0.9,65.9,12,
PHC_008,Measles Vaccine,2026-07-07,0.9,65.0,12,
PHC_008,Measles Vaccine,2026-07-08,0.9,64.2,12,
PHC_008,Measles Vaccine,2026-07-09,0.9,63.3,12,
PHC_008,Measles Vaccine,2026-07-10,0.9,62.4,12,
PHC_008,Measles Vaccine,2026-07-11,0.9,61.6,12,
PHC_008,Measles Vaccine,2026-07-12,0.9,60.7,12,
PHC_008,Measles Vaccine,2026-07-13,0.9,59.8,12,
PHC_008,ORS + Zinc combo,2026-06-30,2.1,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-01,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-02,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-03,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-04,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-05,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-06,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-07,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-08,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-09,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-10,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-11,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-12,2.8,0.0,30,1.0
PHC_008,ORS + Zinc combo,2026-07-13,2.8,0.0,30,1.0
PHC_008,ORS Sachets,2026-06-30,10.5,312.5,100,
PHC_008,ORS Sachets,2026-07-01,10.3,302.2,100,
PHC_008,ORS Sachets,2026-07-02,10.2,291.9,100,
PHC_008,ORS Sachets,2026-07-03,10.2,281.7,100,
PHC_008,ORS Sachets,2026-07-04,10.2,271.4,100,
PHC_008,ORS Sachets,2026-07-05,10.2,261.2,100,
PHC_008,ORS Sachets,2026-07-06,10.2,251.0,100,
PHC_008,ORS Sachets,2026-07-07,10.2,240.8,100,
PHC_008,ORS Sachets,2026-07-08,10.2,230.5,100,
PHC_008,ORS Sachets,2026-07-09,10.2,220.3,100,
PHC_008,ORS Sachets,2026-07-10,10.2,210.1,100,
PHC_008,ORS Sachets,2026-07-11,10.2,199.8,100,
PHC_008,ORS Sachets,2026-07-12,10.2,189.6,100,
PHC_008,ORS Sachets,2026-07-13,10.2,179.4,100,
PHC_008,Paracetamol 500mg,2026-06-30,5.0,534.0,50,
PHC_008,Paracetamol 500mg,2026-07-01,4.8,529.2,50,
PHC_008,Paracetamol 500mg,2026-07-02,4.7,524.5,50,
PHC_008,Paracetamol 500mg,2026-07-03,4.7,519.8,50,
PHC_008,Paracetamol 500mg,2026-07-04,4.7,515.1,50,
PHC_008,Paracetamol 500mg,2026-07-05,4.7,510.3,50,
PHC_008,Paracetamol 500mg,2026-07-06,4.7,505.6,50,
PHC_008,Paracetamol 500mg,2026-07-07,4.7,500.9,50,
PHC_008,Paracetamol 500mg,2026-07-08,4.7,496.2,50,
PHC_008,Paracetamol 500mg,2026-07-09,4.7,491.5,50,
PHC_008,Paracetamol 500mg,2026-07-10,4.7,486.8,50,
PHC_008,Paracetamol 500mg,2026-07-11,4.7,482.1,50,
PHC_008,Paracetamol 500mg,2026-07-12,4.7,477.4,50,
PHC_008,Paracetamol 500mg,2026-07-13,4.7,472.7,50,
PHC_009,ASHA Delivery Kit,2026-06-30,1.2,53.8,10,
PHC_009,ASHA Delivery Kit,2026-07-01,1.0,52.7,10,
PHC_009,ASHA Delivery Kit,2026-07-02,1.1,51.7,10,
PHC_009,ASHA Delivery Kit,2026-07-03,1.1,50.6,10,
PHC_009,ASHA Delivery Kit,2026-07-04,1.1,49.5,10,
PHC_009,ASHA Delivery Kit,2026-07-05,1.1,48.5,10,
PHC_009,ASHA Delivery Kit,2026-07-06,1.1,47.4,10,
PHC_009,ASHA Delivery Kit,2026-07-07,1.1,46.3,10,
PHC_009,ASHA Delivery Kit,2026-07-08,1.1,45.3,10,
PHC_009,ASHA Delivery Kit,2026-07-09,1.1,44.2,10,
PHC_009,ASHA Delivery Kit,2026-07-10,1.1,43.1,10,
PHC_009,ASHA Delivery Kit,2026-07-11,1.1,42.1,10,
PHC_009,ASHA Delivery Kit,2026-07-12,1.1,41.0,10,
PHC_009,ASHA Delivery Kit,2026-07-13,1.1,39.9,10,
PHC_009,Amoxicillin 250mg,2026-06-30,3.2,95.8,40,
PHC_009,Amoxicillin 250mg,2026-07-01,3.6,92.2,40,
PHC_009,Amoxicillin 250mg,2026-07-02,3.2,89.0,40,
PHC_009,Amoxicillin 250mg,2026-07-03,3.2,85.8,40,
PHC_009,Amoxicillin 250mg,2026-07-04,3.2,82.6,40,
PHC_009,Amoxicillin 250mg,2026-07-05,3.2,79.3,40,
PHC_009,Amoxicillin 250mg,2026-07-06,3.2,76.1,40,
PHC_009,Amoxicillin 250mg,2026-07-07,3.2,72.9,40,
PHC_009,Amoxicillin 250mg,2026-07-08,3.2,69.6,40,
PHC_009,Amoxicillin 250mg,2026-07-09,3.2,66.4,40,
PHC_009,Amoxicillin 250mg,2026-07-10,3.2,63.2,40,
PHC_009,Amoxicillin 250mg,2026-07-11,3.2,59.9,40,
PHC_009,Amoxicillin 250mg,2026-07-12,3.2,56.7,40,
PHC_009,Amoxicillin 250mg,2026-07-13,3.2,53.5,40,
PHC_009,Anti-Rabies Vaccine,2026-06-30,1.0,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-01,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-02,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-03,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-04,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-05,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-06,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-07,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-08,0.9,0.0,8,1.0
PHC_009,Anti-Rabies Vaccine,2026-07-09,0.9,0.0,8,1.0
